product_id,book_title,genre,price,stock,published_year
539,Entire institution maintain cultural.,Sci-Fi,2686.98,260,2018.0
540,Early business nothing.,Sci-Fi,3361.93,242,2018.0
541,Stop necessary security.,Fiction ,4704.37,364,2019.0
542,Wait rest.,NA,3359.2,16,2019.0
543,Coach.,Fiction ,3235.83,316,2021.0
544,Heart serious.,NA,3099.8,8,2022.0
545,Thank.,NA,4704.83,67,2018.0
546,Example top water.,NA,599.55,299,2019.0
547,Interesting cut lot.,Sci-Fi,746.78,367,2021.0
548,Sell work.,NA,3675.75,276,2018.0
549,Second amount civil.,Sci-Fi,3282.87,301,2023.0
550,Two leg military.,Romance,1453.87,333,2035.0
551,Ahead run.,NA,129.02,229,2020.0
552,However short yourself smile.,Romance,3704.67,153,2019.0
553,Garden truth strong.,Sci-Fi,4845.49,336,2023.0
554,Rather music stand.,Sci-Fi,4760.16,269,2021.0
555,Difficult wait.,Fiction ,4081.64,436,2018.0
556,Yes person put.,Sci-Fi,1266.55,414,2020.0
557,Chair culture friend almost.,History,1077.54,203,2022.0
558,Ten.,NA,3984.64,258,2022.0
559,Hotel eat.,NA,3983.29,302,2021.0
560,Five throw action.,Romance,2142.86,326,2023.0
561,Worry figure.,Fiction,4163.56,57,2023.0
562,Hold view floor company.,Sci-Fi,1189.11,16,2022.0
563,Evidence land member.,Sci-Fi,3090.94,332,2021.0
564,Current section good.,NA,4585.92,121,2019.0
565,Story mission.,Sci-Fi,63.71,45,2021.0
566,Trade long.,Fiction ,3420.01,105,2022.0
567,Travel speak true.,Fiction ,2226.55,-17,2022.0
568,Several star.,Sci-Fi,1294.2,36,2019.0
569,Girl admit yeah story.,Fiction,567.59,88,2035.0
570,Dog education despite.,Fiction,-82.45,44,2021.0
571,Meeting pay position laugh.,History,1085.27,12,2019.0
572,Board tend.,Fiction ,4634.84,385,2021.0
573,Sense main.,Fiction,3025.46,474,2035.0
574,Born throughout opportunity other.,NA,1125.61,450,2020.0
575,Let hard.,NA,1673.51,268,2021.0
576,Help fine eight.,Romance,63.12,46,2019.0
577,Entire against size.,History,609.89,6,2019.0
578,Fire determine.,NA,126.93,158,2021.0
579,Fill behavior.,Romance,1268.79,136,2022.0
580,My watch nothing.,Fiction ,2663.17,88,2023.0
581,Value television someone.,NA,2950.34,479,2021.0
582,View enjoy.,Sci-Fi,4259.37,323,2020.0
583,Foot society.,NA,1714.81,6,2023.0
584,Senior dinner worker step.,History,4796.15,466,2018.0
585,Finish member financial.,Fiction,3845.89,468,2021.0
586,Middle husband tree.,Sci-Fi,2824.24,412,2023.0
587,Forward player support growth.,Fiction,3136.62,163,2021.0
588,Recognize so artist structure.,NA,3543.15,376,2018.0
589,Form north character.,Sci-Fi,4495.35,149,2021.0
590,Authority trip.,Sci-Fi,3222.3,282,2019.0
591,Approach most way.,Sci-Fi,143.96,456,2035.0
592,Raise beyond.,NA,3752.22,206,2022.0
593,Answer bag.,Romance,4545.63,246,2022.0
594,Along buy resource.,Sci-Fi,1816.0,298,2021.0
595,End.,Sci-Fi,264.96,433,2021.0
596,Alone own.,History,3452.06,77,2021.0
597,Wide large impact.,Romance,2610.42,38,2020.0
598,Argue four blood.,NA,3269.98,203,2018.0
599,Career defense today.,Fiction,17.34,69,2023.0
600,Hot likely.,NA,4072.79,206,2021.0
601,Traditional wish hope.,Sci-Fi,2664.52,197,2019.0
602,Learn us many hold.,Sci-Fi,4896.49,371,2022.0
603,Require professor age.,Sci-Fi,3789.33,39,2035.0
604,Wind amount Democrat.,Sci-Fi,4340.45,63,2018.0
605,Personal when.,History,3642.56,195,2022.0
606,Somebody American ground.,Romance,4042.77,238,2023.0
607,Civil board authority perhaps.,Fiction ,2627.18,85,2021.0
608,Process must meeting.,NA,2981.21,43,2020.0
609,Good cut discussion.,Romance,203.04,300,2018.0
610,Give claim.,History,-34.07,362,2021.0
611,Boy even data.,History,3278.12,201,2023.0
612,Home wide weight.,Sci-Fi,332.58,-15,2021.0
613,Several trial.,Sci-Fi,3635.16,-1,2018.0
614,Religious leader.,Fiction ,4585.08,48,2023.0
615,Outside decide.,Sci-Fi,2669.56,427,2019.0
616,Now red likely write.,Sci-Fi,4271.49,276,2035.0
617,Loss common go.,History,3008.38,293,2021.0
618,Power single eat brother.,Fiction,663.36,27,2021.0
619,Grow force.,NA,198.18,345,2035.0
620,Study information.,Sci-Fi,2793.22,112,2022.0
621,Particular animal theory.,Sci-Fi,1648.09,411,2021.0
622,Also able still race.,Romance,3100.93,231,2019.0
623,My few any this.,NA,3544.9,292,2021.0
624,Level field.,History,3335.99,478,2019.0
625,Down at.,Fiction ,3859.37,207,2022.0
626,Expert such brother.,NA,765.88,273,2021.0
627,Successful nor.,Fiction,1665.83,374,2035.0
628,Oil treatment.,Romance,3560.58,185,2022.0
629,For difference affect.,NA,4090.54,410,2020.0
630,South produce song.,Fiction ,531.2,325,2021.0
631,Hand happen officer.,Sci-Fi,2851.36,286,2021.0
632,Goal right fast result.,NA,2394.97,404,2018.0
633,Offer.,NA,133.16,43,2022.0
634,Executive news.,History,1888.42,344,2020.0
635,Call ground throw.,NA,1851.87,9,2020.0
636,Part produce more.,Fiction ,1055.96,182,2020.0
637,Consumer high.,Fiction ,1108.38,399,2021.0
638,Over data.,Sci-Fi,3817.34,139,2022.0
639,Good better.,Fiction ,4034.03,176,2018.0
640,Far provide person.,History,1517.15,-1,2018.0
641,Always any interest.,Sci-Fi,106.73,387,2021.0
642,At.,Fiction ,2725.17,108,2035.0
643,Scene.,NA,2310.7,359,2035.0
644,Hard old leg believe.,Fiction ,1936.67,274,2018.0
645,Role state book human.,Sci-Fi,3360.04,149,2020.0
646,Only top century.,NA,444.55,162,2018.0
647,Own.,History,3372.92,171,2021.0
648,Why we half class.,Sci-Fi,4778.34,471,2021.0
649,Front foot stage.,Sci-Fi,2372.32,427,2021.0
650,Heavy foreign.,NA,4180.23,408,2035.0
651,Western return.,History,3518.65,264,2020.0
652,Education citizen feel.,Fiction ,3438.31,70,2019.0
653,Career none.,Sci-Fi,1588.3,448,2019.0
654,Spring character tough.,Fiction ,72.38,460,2021.0
655,Daughter bed mother.,Fiction,4378.22,374,2035.0
656,Forget plan begin.,Fiction ,4719.3,454,2021.0
657,Firm nation.,Fiction,4745.86,13,2018.0
658,Pretty prove part.,History,4522.02,22,2021.0
659,Wonder lawyer ok.,NA,2067.06,408,2021.0
660,Clear sense agent.,History,699.13,318,2021.0
661,International quickly help.,Sci-Fi,478.77,275,2021.0
662,Here practice popular.,Sci-Fi,733.92,440,2021.0
663,Only indicate.,Fiction ,1497.69,305,2020.0
664,Study imagine expect.,Fiction ,3609.96,448,2023.0
665,Call physical state thing.,Fiction,981.33,448,2023.0
666,Necessary.,NA,470.17,223,2035.0
667,Indicate shake about.,Sci-Fi,3559.84,434,2022.0
668,Red science.,Sci-Fi,2694.68,443,2023.0
669,Example realize evening.,History,1223.22,460,2018.0
670,Season relate.,Fiction,187.2,305,2021.0
671,Head.,Sci-Fi,883.74,298,2020.0
672,Son.,Fiction,-93.64,448,2035.0
673,Sure along wife.,Sci-Fi,3793.96,315,2019.0
674,Serve born back.,Fiction,1740.1,216,2021.0
675,Agency writer.,Fiction,4792.26,369,2023.0
676,View imagine.,Sci-Fi,-52.15,234,2018.0
677,Take school car society.,Fiction,1355.45,267,2022.0
678,There perhaps.,Romance,3430.74,201,2022.0
679,Discuss.,NA,1358.84,196,2023.0
680,Ask enjoy.,Sci-Fi,3326.0,204,2018.0
681,Still hear.,NA,1640.36,14,2021.0
682,South late.,Sci-Fi,738.41,300,2035.0
683,Offer read place.,Fiction,504.69,172,2021.0
684,Spring stock Republican.,Fiction ,3844.88,488,2019.0
685,Hundred kitchen individual.,Sci-Fi,1566.29,-8,2020.0
686,Organization should require.,Sci-Fi,560.53,132,2021.0
687,Number could.,NA,180.84,115,2023.0
688,Strong follow religious early.,History,4459.49,159,2021.0
10,Doctor style can.,NA,4202.48,260,2020.0
690,Strong could.,Sci-Fi,4196.36,133,2018.0
691,Right whom far.,Romance,4940.98,254,2020.0
692,Organization theory tend.,NA,3035.28,247,2021.0
693,Like.,Sci-Fi,3944.85,45,2035.0
694,Whatever real month.,Fiction ,1316.82,165,2018.0
695,Along before.,NA,3575.64,82,2022.0
696,Modern ten.,NA,2995.57,443,2020.0
697,Science almost middle.,History,3232.61,18,2023.0
698,Follow series offer.,History,2768.61,471,2021.0
699,Knowledge bag.,NA,970.42,369,2020.0
700,Cover education.,NA,761.64,36,2018.0
701,More remember event.,NA,3181.05,266,2021.0
702,Simply offer.,NA,4279.04,386,2035.0
703,Agreement kid international.,NA,2717.79,484,2019.0
704,Young behind.,Sci-Fi,925.04,239,2022.0
705,Rise.,Fiction,1278.87,99,2021.0
706,Seat serve suffer.,History,881.8,266,2022.0
707,Mrs score.,Sci-Fi,3082.43,474,2022.0
708,Safe safe.,Fiction ,2269.76,318,2021.0
709,Identify very.,Romance,4111.8,36,2020.0
710,Later.,Fiction ,4492.31,27,2021.0
711,History candidate anything various.,History,3433.0,-6,2019.0
712,Program star.,NA,1857.72,6,2022.0
713,Avoid whose partner.,History,4679.76,260,2021.0
714,Kind assume.,History,587.08,304,2023.0
715,Same prove.,Sci-Fi,1093.64,263,2023.0
716,Sing company various source.,NA,2212.06,232,2021.0
717,Several.,Fiction ,3599.02,460,2021.0
718,Itself piece study upon.,Fiction,2601.27,487,2020.0
719,Activity ground necessary.,Sci-Fi,4737.81,208,2018.0
720,Character.,Sci-Fi,648.82,335,2018.0
721,Quality bed.,Romance,1904.91,268,2021.0
722,Line billion where quite.,Sci-Fi,4196.92,165,2018.0
723,Me program.,Fiction,1359.25,202,2018.0
724,Sense nice number.,History,852.32,57,2021.0
725,Create power.,Sci-Fi,3449.85,387,2021.0
726,Enter though challenge performance.,Romance,3570.66,199,2018.0
727,Reality blood.,Sci-Fi,1835.11,27,2021.0
728,Mr expect no.,Sci-Fi,2971.63,436,2035.0
729,Current responsibility.,Fiction,4841.95,32,2035.0
730,Skin three during.,NA,4743.55,473,2021.0
731,Return discover pattern.,Sci-Fi,243.25,167,2035.0
732,Course family.,Fiction ,1122.57,398,2021.0
733,Hand ball north.,Sci-Fi,1668.9,392,2021.0
734,Western including.,Fiction ,2259.45,261,2020.0
735,Responsibility entire.,Fiction ,3525.67,395,2023.0
736,Certain reduce hospital.,Fiction ,2457.02,448,2020.0
737,Produce only.,NA,3877.82,252,2021.0
738,Wrong factor PM.,Sci-Fi,4772.08,433,2022.0
739,Church though.,Sci-Fi,4872.08,269,2021.0
740,Resource ten.,Fiction ,3340.85,410,2019.0
741,Third require.,Sci-Fi,3178.33,196,2018.0
742,Give car color material.,NA,4273.11,-7,2020.0
743,Leg.,History,1086.18,201,2019.0
744,Sea simply yet.,NA,2529.07,113,2021.0
745,Effect ready east artist.,Romance,1124.61,307,2020.0
746,Up class.,NA,3991.77,200,2023.0
747,Reveal identify young.,Sci-Fi,1271.92,8,2021.0
748,Practice middle paper.,Fiction,1405.74,365,2022.0
749,Result off.,NA,1793.91,142,2021.0
750,Executive truth guy result.,Sci-Fi,8.12,193,2020.0
751,Agreement.,Sci-Fi,-95.68,487,2020.0
752,Again thought.,Romance,452.47,-4,2019.0
753,Beautiful although.,NA,4543.93,372,2023.0
754,Type throw.,Romance,1218.35,109,2035.0
755,Recent view.,Sci-Fi,-36.83,198,2035.0
756,Film education.,NA,3773.19,410,2023.0
44,Send deep region.,Romance,1461.66,4,2021.0
758,Mean store.,History,31.06,147,2019.0
759,Foot laugh work.,Sci-Fi,1629.48,180,2021.0
760,Force need total.,NA,2485.94,403,2022.0
31,Someone garden professor.,NA,1457.9,-16,2020.0
762,May story.,NA,2203.14,419,2035.0
763,World feel.,NA,3461.82,43,2019.0
764,Work leave.,Fiction,2897.52,397,2022.0
765,Series hold approach.,NA,4062.98,67,2022.0
766,Think special explain.,Romance,2906.26,271,2020.0
767,Evening interesting similar institution.,History,4121.62,101,2021.0
768,City method fast.,Romance,3529.19,229,2021.0
769,Office after top.,Romance,3119.41,362,2020.0
770,Fish can.,NA,483.16,235,2019.0
771,Owner hit line.,NA,956.4,80,2035.0
772,Military water level.,Romance,2722.47,284,2020.0
773,He themselves career.,NA,1268.64,429,2021.0
97,Common tough.,NA,4345.35,441,2020.0
775,Court person strategy.,Sci-Fi,666.33,8,2022.0
776,Spend cell suggest.,Fiction ,4520.23,429,2021.0
777,While tend.,NA,3440.96,92,2023.0
778,Kind move.,Fiction ,2372.08,385,2035.0
779,Bad want myself.,NA,2636.53,473,2019.0
780,Brother past.,Fiction,4910.18,116,2021.0
781,People interesting.,Sci-Fi,1003.3,396,2021.0
782,Tonight west.,History,1098.12,440,2022.0
783,No red.,NA,1559.51,-4,2018.0
784,Night news.,NA,2483.73,188,2022.0
785,Whose person.,NA,2923.82,137,2019.0
786,Mind culture real.,History,2056.98,344,2035.0
787,Yeah method.,Fiction,1852.78,437,2021.0
788,Common cover group attorney.,Sci-Fi,4272.77,262,2021.0
789,Production system reflect model.,History,3297.74,299,2022.0
790,High ahead money.,Fiction ,3258.76,36,2021.0
791,Group song situation.,NA,1445.11,483,2018.0
792,Night nation.,Romance,1990.34,295,2022.0
793,Cost better lead.,NA,1595.52,199,2035.0
794,His training throughout.,Sci-Fi,3537.08,282,2019.0
795,Woman bar.,Sci-Fi,187.98,351,2020.0
796,Involve simply field hand.,Fiction,19.61,187,2021.0
797,Computer factor.,History,1847.51,443,2021.0
798,Growth small.,History,586.68,65,2021.0
799,Various trouble possible.,Sci-Fi,4700.37,404,2035.0
800,Huge thus chair many.,Fiction ,4135.21,420,2021.0
801,Republican describe forward.,Sci-Fi,2889.62,310,2035.0
802,Fast worry compare.,Fiction,1387.08,243,2023.0
803,Beat event.,NA,2481.35,96,2022.0
804,Theory free.,Fiction,3871.8,41,2020.0
805,Idea test.,Sci-Fi,4924.09,151,2021.0
806,Phone cover ability.,History,468.47,448,2018.0
807,Education shake time.,NA,4029.5,138,2020.0
808,Professor.,Sci-Fi,2907.69,192,2021.0
809,Cultural her manager.,Romance,2125.27,297,2019.0
810,Push cause mission.,Fiction ,1590.26,52,2019.0
811,Give many assume.,Sci-Fi,1313.49,299,2035.0
812,Doctor health.,NA,3628.2,142,2021.0
813,Almost hard a.,Romance,1398.66,60,2035.0
814,Crime oil reason.,Fiction ,15.21,351,2021.0
815,Girl project drive.,History,4182.53,300,2023.0
816,Plant parent.,History,4081.59,195,2023.0
817,Series analysis.,Sci-Fi,2726.37,123,2023.0
818,Seat business seem.,Fiction ,907.85,266,2035.0
819,Alone most.,NA,2237.8,159,2018.0
820,Once occur total.,History,4764.86,417,2023.0
821,Reality market a.,Sci-Fi,4169.12,369,2021.0
822,Seek put lot.,Sci-Fi,429.88,119,2019.0
823,Boy short.,NA,124.42,409,2021.0
824,Enjoy continue whose.,NA,4303.49,370,2023.0
825,Trial speech represent stage.,NA,2373.87,221,2035.0
826,Wide lead education.,Fiction,-95.73,206,2022.0
827,Traditional include.,Romance,1928.01,293,2018.0
828,Support anything either.,Fiction ,3984.49,251,2020.0
829,Read data.,Fiction,2952.99,13,2020.0
830,Call age art.,Sci-Fi,2968.55,287,2018.0
831,Safe view.,NA,3933.85,490,2021.0
832,Amount word perhaps.,NA,4144.74,492,2021.0
833,Pretty watch.,Romance,2779.49,495,2021.0
834,Color night.,Fiction,3269.32,239,2021.0
835,Do benefit election.,History,780.57,416,2019.0
836,Machine have.,NA,1334.11,4,2035.0
837,State best cup.,NA,1807.48,244,2035.0
838,Even man.,Fiction,2646.04,474,2021.0
839,Personal home for.,NA,3680.29,415,2022.0
840,Expect speech eight heart.,Sci-Fi,1284.56,178,2021.0
841,Or teacher.,History,2447.88,452,2022.0
842,Up rock support.,Sci-Fi,657.81,204,2018.0
843,Value ok state.,NA,3434.66,58,2035.0
844,Girl accept reveal.,Fiction,1804.28,253,2018.0
845,Fear skill culture morning.,History,2055.54,358,2020.0
846,My off.,Fiction ,1481.43,109,2020.0
847,Stay own ahead.,Sci-Fi,2994.21,201,2023.0
848,Help similar one.,Romance,1878.26,156,2021.0
849,None big.,Sci-Fi,1131.77,306,2022.0
850,Have floor write.,Romance,3174.78,326,2019.0
851,Sister image.,NA,1651.65,403,2021.0
852,Reach baby.,History,1480.14,228,2021.0
853,Paper young.,History,-48.01,366,2019.0
854,So clearly.,Sci-Fi,2592.87,337,2022.0
855,Else increase debate.,Fiction ,1181.01,22,2022.0
856,Meeting right.,Sci-Fi,4488.49,457,2021.0
857,Television cell church.,NA,3805.27,437,2019.0
858,Feel purpose role.,NA,3609.74,8,2022.0
859,Compare look.,NA,421.14,318,2020.0
860,Seem price respond.,NA,1194.96,334,2035.0
861,Industry ago next.,Fiction,265.72,54,2021.0
862,Them population.,Sci-Fi,1425.19,326,2022.0
863,Idea source yeah.,NA,2284.46,-7,2021.0
864,Wrong though these quickly.,Fiction ,589.84,137,2018.0
865,Point really.,Fiction ,1550.48,164,2021.0
866,Drive control important.,Fiction,2943.89,1,2020.0
867,Future accept.,NA,897.74,297,2021.0
868,Article resource.,NA,490.0,-9,2021.0
869,Approach authority.,NA,4412.94,217,2020.0
870,Radio voice.,Sci-Fi,2983.85,155,2021.0
871,Author.,Fiction,4462.14,165,2035.0
872,Evening employee office.,Romance,4379.76,374,2020.0
873,Low occur catch.,Fiction ,4131.13,109,2022.0
874,Race measure.,History,1686.58,189,2021.0
875,Research behavior item.,NA,4661.64,156,2022.0
876,Sure help job.,History,1009.84,-11,2018.0
877,Character land brother apply.,NA,4393.71,376,2019.0
878,Bank yet tree.,NA,4462.58,399,2019.0
879,Throughout chance else.,NA,869.25,38,2019.0
880,Process democratic.,Fiction ,905.68,156,2018.0
881,Mean start.,NA,4118.93,282,2023.0
882,Thank heavy.,Sci-Fi,589.34,348,2022.0
883,Response seek.,Romance,3368.54,403,2022.0
884,Bed commercial.,Sci-Fi,4135.67,117,2023.0
885,Morning sign.,Fiction,1838.52,380,2019.0
886,Republican water phone.,Sci-Fi,208.19,291,2035.0
887,Outside tough open.,Fiction ,4962.66,85,2023.0
888,Against significant skill.,Fiction ,4569.25,206,2019.0
889,Run few child.,Fiction ,4640.17,292,2021.0
890,Level realize.,Sci-Fi,4932.16,363,2035.0
891,Certainly number responsibility.,Sci-Fi,4536.17,300,2021.0
892,Person.,NA,912.19,408,2018.0
893,Per.,NA,3488.64,230,2035.0
894,On consumer military.,Sci-Fi,605.86,269,2035.0
895,Sell as try.,NA,3601.46,190,2020.0
896,Along skin help.,Sci-Fi,3254.04,274,2021.0
897,Full radio change.,Fiction ,3193.26,360,2021.0
898,Fear tonight.,Fiction,2062.35,233,2021.0
899,Fall.,Romance,1484.97,287,2018.0
900,Not around.,NA,2408.38,406,2021.0
901,Network part explain.,Sci-Fi,4729.81,376,2020.0
902,Attention whole plan.,Fiction ,2844.82,323,2035.0
903,Process short size garden.,Fiction,242.38,373,2018.0
904,Newspaper hold.,Fiction,3769.05,339,2018.0
905,Test piece.,Fiction ,1789.95,484,2019.0
906,Too care.,Sci-Fi,3799.53,408,2021.0
907,Remain agent.,Sci-Fi,2345.13,24,2021.0
908,Nothing everything.,Sci-Fi,730.72,463,2022.0
909,Again billion game eat.,NA,1513.08,107,2018.0
910,Total research.,NA,30.99,35,2020.0
911,Whether wait generation.,Sci-Fi,4913.63,253,2021.0
912,The defense expect.,Sci-Fi,631.74,383,2018.0
913,Stuff message middle.,Fiction ,1769.95,247,2023.0
914,Interesting.,NA,345.28,412,2022.0
915,View amount.,History,2535.9,184,2022.0
916,Whether another.,NA,3429.93,52,2021.0
917,Any environment trade.,Sci-Fi,1142.9,28,2021.0
918,Lay whether.,Fiction,31.88,345,2022.0
919,Walk.,Sci-Fi,4847.23,200,2021.0
920,Make during reduce.,Romance,3446.18,32,2021.0
921,Accept.,History,3556.52,435,2018.0
922,Under bring.,Fiction,271.18,77,2019.0
923,Five activity.,Sci-Fi,4301.32,304,2018.0
924,Fear left last.,Fiction,1585.12,370,2021.0
925,Computer arm professional.,Fiction ,628.49,192,2022.0
926,Race down final.,NA,2150.32,484,2022.0
927,Visit occur.,NA,4523.71,12,2018.0
928,Brother heavy career.,Fiction,329.96,253,2035.0
929,They information pressure.,Romance,4632.28,186,2023.0
930,Others know little.,Romance,2018.51,74,2022.0
931,Mr short.,Sci-Fi,1688.93,484,2019.0
932,Full watch.,NA,942.24,372,2021.0
933,Stock story.,Fiction ,3801.99,171,2022.0
934,International catch.,History,4871.95,-11,2021.0
935,Benefit discover word.,Sci-Fi,4059.15,477,2023.0
936,Brother body win.,Romance,473.79,42,2018.0
937,Still maybe occur.,Fiction ,4845.61,336,2023.0
938,American month.,Sci-Fi,2929.72,122,2022.0
939,Everybody never.,NA,983.92,57,2018.0
940,Significant from.,NA,802.24,163,2022.0
941,Watch son.,History,4312.31,397,2019.0
942,Word recently.,Fiction ,880.93,224,2022.0
943,Will determine report.,Fiction,4224.51,85,2018.0
944,Act hundred.,Romance,17.31,66,2021.0
945,Traditional threat pattern blue.,Sci-Fi,2461.79,143,2021.0
946,Leave player today.,Sci-Fi,4167.64,-18,2018.0
947,Anything light in.,NA,4858.33,341,2020.0
948,Development establish speak.,Sci-Fi,1762.72,223,2035.0
949,Relate end.,Fiction,4163.47,95,2022.0
950,Including subject article.,Romance,1642.35,426,2021.0
951,Religious first.,Sci-Fi,1640.45,490,2035.0
952,Eye environmental.,NA,4987.47,316,2020.0
10,Catch without return.,Fiction ,4808.58,339,2023.0
954,Act put.,NA,2408.0,9,2022.0
955,Poor himself.,Sci-Fi,3025.7,177,2023.0
956,Page ability every.,Sci-Fi,2610.33,161,2021.0
957,Rest TV policy model.,Sci-Fi,929.31,67,2021.0
958,Recent reach although.,NA,1428.17,350,2021.0
959,Buy address.,Sci-Fi,3778.98,176,2021.0
960,Technology.,Fiction,1835.02,9,2023.0
961,Price week agree become.,NA,1000.27,184,2020.0
962,Would resource course.,Romance,2809.28,-8,2019.0
963,Attack face.,Fiction ,752.89,484,2021.0
964,Friend may.,Romance,1498.28,108,2022.0
965,Appear drug talk.,Sci-Fi,4349.69,71,2019.0
966,Push above avoid.,NA,1796.68,70,2019.0
967,Recently specific.,Sci-Fi,1393.75,484,2018.0
968,Manage main.,Sci-Fi,1557.47,-15,2018.0
969,Course set.,Romance,257.43,287,2021.0
970,Decade activity in.,NA,4274.27,458,2021.0
971,Team again.,Romance,1891.32,149,2019.0
972,Treat wide can.,Romance,1865.34,304,2022.0
973,Specific free scientist.,Romance,3684.44,195,2021.0
974,Window.,NA,4105.01,237,2021.0
975,Skill son.,Sci-Fi,4583.22,227,2022.0
976,Responsibility product.,Fiction,1434.12,496,2019.0
977,Resource enough.,Fiction ,1784.9,243,2035.0
978,Remember cut beyond.,Fiction ,1368.01,263,2021.0
979,Camera ground seem.,NA,4830.38,87,2021.0
980,Store history crime.,Fiction,1260.44,139,2021.0
981,Form career half.,Fiction ,3563.49,242,2019.0
982,Spend book job.,Fiction,2255.69,-1,2022.0
983,Share bad different.,History,4938.3,78,2021.0
984,Ago pick.,NA,1835.93,471,2035.0
985,Wall Mrs.,Sci-Fi,3644.24,165,2020.0
986,Stock fact subject.,NA,3960.74,193,2018.0
987,Plan thing.,NA,617.66,296,2023.0
988,Some leave current.,Sci-Fi,2210.69,241,2020.0
989,Beyond small sign.,Romance,4515.94,80,2035.0
990,Kitchen your.,NA,2450.47,495,2022.0
991,Son wish never.,Sci-Fi,3769.65,484,2019.0
992,Heavy somebody.,Fiction ,4838.99,124,2020.0
993,Interest image TV.,History,1145.12,221,2022.0
994,Read protect consider.,History,614.67,76,2023.0
995,Actually level attorney.,Sci-Fi,1266.5,246,2035.0
996,Source believe wife.,Sci-Fi,1043.49,143,2021.0
997,Sing pattern decide.,Fiction,1328.39,177,2021.0
998,Expert cause to.,Sci-Fi,3722.79,415,2035.0
21,Sport difficult unit.,Fiction,3063.1,434,2021.0
1000,Another somebody off.,Romance,314.59,62,2020.0
1001,Sit side factor.,Sci-Fi,71.65,176,2035.0
1002,Reason so purpose such.,History,4119.19,285,2023.0
1003,Industry.,Sci-Fi,282.51,251,2020.0
1004,International in machine.,Sci-Fi,1251.7,84,2022.0
1005,Than authority maybe.,History,1743.62,-2,2019.0
1006,Memory resource show.,Romance,525.91,81,2023.0
1007,Yes hit.,Fiction,222.47,204,2020.0
1008,Try create.,Romance,2699.84,136,2021.0
1009,Ask smile.,Fiction,619.0,176,2019.0
1010,Up good bag.,NA,-96.54,230,2020.0
1011,Experience leave statement.,Sci-Fi,4220.12,168,2035.0
1012,Political to.,NA,1167.62,299,2023.0
1013,Cultural else service.,NA,361.49,99,2022.0
1014,Story early.,Sci-Fi,3280.88,482,2035.0
1015,Why president form.,NA,946.84,109,2021.0
1016,Another others party.,Sci-Fi,1874.07,169,2021.0
1017,Consumer.,Fiction,647.41,219,2035.0
1018,Maintain sit.,NA,454.19,475,2019.0
1019,Continue pay western election.,NA,-54.67,369,2019.0
1020,Reduce commercial.,NA,4163.36,138,2022.0
1021,North worker.,Sci-Fi,3600.33,77,2021.0
1022,Travel serious hotel.,History,4496.42,40,2022.0
1023,Kid behind technology.,Fiction ,2211.24,226,2018.0
1024,Region program including.,History,4670.34,347,2020.0
1025,Agency although there.,NA,1900.88,202,2019.0
1026,Interesting science.,Fiction ,4733.76,316,2021.0
1027,Consider song between.,Romance,2484.59,134,2035.0
1028,About stay candidate.,Sci-Fi,577.2,117,2021.0
1029,At talk huge.,Fiction ,4820.12,196,2021.0
1030,Discussion religious forward.,Sci-Fi,3921.89,350,2035.0
1031,Already however improve detail.,NA,363.55,137,2022.0
1032,Real easy.,Sci-Fi,4231.11,308,2023.0
1033,Majority thank.,Fiction,4730.97,438,2020.0
1034,Each far.,NA,3329.24,230,2022.0
1035,Give.,Fiction,-46.96,195,2020.0
1036,Fall reveal.,History,2443.33,3,2022.0
1037,Unit per.,NA,1598.22,424,2021.0
1038,Behind quite.,NA,4548.92,67,2021.0
1039,Action news but.,Fiction ,2220.45,332,2021.0
1040,Democrat.,History,1087.63,95,2021.0
1041,Exactly performance.,Sci-Fi,258.32,183,2023.0
1042,Marriage prevent indeed.,Romance,2548.99,410,2022.0
1043,Paper scientist say.,NA,599.01,290,2021.0
1044,Go soon yet.,Sci-Fi,4223.55,323,2035.0
1045,Drop board college.,Sci-Fi,2951.55,488,2021.0
1046,Early care head.,NA,-62.46,35,2021.0
1047,Over present operation.,Fiction ,444.74,158,2022.0
1048,Clear election fine.,Fiction,570.64,63,2018.0
1049,Will relate.,Sci-Fi,1005.86,391,2021.0
6,Stand less.,Sci-Fi,638.18,120,2021.0
1051,Near break say.,NA,3498.45,21,2023.0
1052,Space quite.,Fiction,-63.76,370,2020.0
1053,Task capital eight.,Fiction,3254.38,70,2020.0
1054,Though pretty.,History,646.25,25,2019.0
1055,Expect manager family.,Romance,3684.54,486,2021.0
1056,Sit dog.,NA,779.81,151,2020.0
1057,Between.,Fiction,4848.26,347,2023.0
1058,Player way.,Fiction ,4564.25,285,2019.0
1059,Allow magazine.,Fiction,4330.03,61,2022.0
1060,Product evening.,History,4149.49,500,2022.0
1061,Science war.,Sci-Fi,549.32,420,2023.0
1062,Carry notice.,NA,4223.49,132,2020.0
1063,Memory.,NA,-10.27,483,2022.0
1064,Opportunity his recent time.,Sci-Fi,3890.84,221,2019.0
1065,Guess much deal.,Fiction,4621.19,121,2019.0
1066,Environmental much.,Sci-Fi,134.55,207,2021.0
1067,Away north camera understand.,Sci-Fi,4095.61,24,2018.0
1068,Attack end.,NA,4110.62,160,2021.0
1069,Discover inside several.,NA,3171.98,199,2020.0
1070,Ten trip.,Sci-Fi,4026.36,205,2023.0
1071,Information couple.,NA,3743.67,331,2019.0
